Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
06-08-2022,Vasai west mumbai MPCB,13.48,39.52,22.39,2.24,21.25,7.98,18.86,1.89,NA
06-09-2022,Vasai west mumbai MPCB,18.37,104.62,33.39,3.6,34.57,20.78,25.27,2.09,NA
06-10-2022,Vasai west mumbai MPCB,21.39,47.63,6.27,6.2,12.15,NA,26.15,2.25,NA
06-11-2022,Vasai west mumbai MPCB,19.71,NA,9.36,8.41,17.32,NA,28.14,2.21,NA
06-12-2022,Vasai west mumbai MPCB,12.32,NA,9.09,3.9,12.98,0.14,26.5,2.18,NA
6-13-2022,Vasai west mumbai MPCB,13.52,NA,5.56,6.22,11.78,0.08,26.75,2.18,NA
6-14-2022,Vasai west mumbai MPCB,16.59,NA,6.41,7.45,13.54,0.42,28.29,2.12,NA
6-15-2022,Vasai west mumbai MPCB,15.35,NA,7.02,3.37,10.06,0.01,27.61,2.2,NA
6-16-2022,Vasai west mumbai MPCB,17.82,NA,6.29,4.44,10.74,NA,29.2,2.25,NA
6-17-2022,Vasai west mumbai MPCB,21.65,NA,7.62,3.38,10.72,NA,29.24,2.33,NA
6-18-2022,Vasai west mumbai MPCB,13.49,NA,5.69,14.8,20.41,0.44,33.46,2.15,NA
6-19-2022,Vasai west mumbai MPCB,12.26,NA,5.74,4.06,9.73,NA,30.02,2.19,NA
6-20-2022,Vasai west mumbai MPCB,14.02,NA,6.17,6.3,12.47,NA,30.58,2.26,NA
6-21-2022,Vasai west mumbai MPCB,12.47,NA,7.97,3.79,11.43,NA,29,2.31,NA
6-22-2022,Vasai west mumbai MPCB,14.6,NA,8.51,10.97,18.83,NA,32.57,2.29,NA
6-23-2022,Vasai west mumbai MPCB,19.72,NA,5.36,6.35,11.71,NA,29.52,2.4,NA
6-24-2022,Vasai west mumbai MPCB,14.08,NA,5.82,8.85,14.67,0.16,30.28,2.49,NA
6-25-2022,Vasai west mumbai MPCB,NA,NA,7.62,4.28,11.9,NA,29.02,2.4,NA
6-26-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-27-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-28-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-29-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
6-30-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-01-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-02-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-03-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-04-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
07-05-2022,Vasai west mumbai MPCB,17.88,92.69,25.77,3.3,27.68,2.05,47.08,NA,5.27
07-06-2022,Vasai west mumbai MPCB,13.47,51.75,5.84,2.54,8.37,3.7,31.05,NA,5.16
07-07-2022,Vasai west mumbai MPCB,13.6,77.71,3.91,2.15,5.44,4.19,34.05,NA,8.76
07-08-2022,Vasai west mumbai MPCB,18.91,46.31,56.82,2.35,57.34,4.69,41.14,NA,5.55
07-09-2022,Vasai west mumbai MPCB,14,NA,380.21,NA,364.73,12.81,95.88,NA,6.24
07-10-2022,Vasai west mumbai MPCB,NA,NA,349.43,NA,339.19,9.23,143.12,NA,7.71
07-11-2022,Vasai west mumbai MPCB,9.33,67.55,396.97,7.42,380.88,6.99,74.08,NA,27.35
07-12-2022,Vasai west mumbai MPCB,NA,NA,423.02,NA,399.9,NA,168.13,NA,8.46
7-13-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
7-14-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
7-15-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
7-16-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
7-17-2022,Vasai west mumbai MPCB,14.53,65.67,51.34,0.88,46.48,2.07,79.63,NA,6.53
7-18-2022,Vasai west mumbai MPCB,16.03,97.98,15.3,1.17,13.7,0.38,24.28,NA,4.78
7-19-2022,Vasai west mumbai MPCB,14.26,76.04,2.24,1.55,3,NA,21.99,NA,8.53
7-20-2022,Vasai west mumbai MPCB,11.97,85.02,3.67,3.26,6.55,NA,21.46,NA,6.7
7-21-2022,Vasai west mumbai MPCB,10.73,64.75,1.63,2.64,3.8,NA,20.48,2.89,11.02
7-22-2022,Vasai west mumbai MPCB,12.15,68.34,0.83,2.24,2.69,NA,20.3,2.93,13.78
7-23-2022,Vasai west mumbai MPCB,11.83,72.21,1.26,2.82,3.69,NA,20.38,2.96,13.13
7-24-2022,Vasai west mumbai MPCB,10.74,58.49,1.58,3.63,4.82,NA,20.39,2.95,11.88
7-25-2022,Vasai west mumbai MPCB,8.89,61.21,4.44,2.91,6.3,NA,23.35,2.93,7.8
7-26-2022,Vasai west mumbai MPCB,10.69,118.58,3.63,2.63,6,NA,24.55,3.05,5.35
7-27-2022,Vasai west mumbai MPCB,14.38,69.58,7.69,2.91,10.6,NA,22.63,3.29,4.09
7-28-2022,Vasai west mumbai MPCB,17.75,111.93,10.62,2.29,12.91,NA,22.93,3.38,4.26
7-29-2022,Vasai west mumbai MPCB,10.94,272.37,6.22,2.14,7.94,11.77,24.05,3.25,4.32
7-30-2022,Vasai west mumbai MPCB,12.02,90.89,2.73,1.75,3.98,12.4,27.84,3.22,4.17
7-31-2022,Vasai west mumbai MPCB,8.05,940.4,2.69,1.27,3.58,12.14,24.99,3.18,5.44
08-01-2022,Vasai west mumbai MPCB,8.05,53.28,2.88,1.8,4.38,11.71,26.96,3.28,6.1
08-02-2022,Vasai west mumbai MPCB,10.94,72.2,5.61,1.88,7.23,12.16,28.24,3.29,5.76
08-03-2022,Vasai west mumbai MPCB,13.61,94.27,8.72,1.74,10.11,13.97,29.07,3.38,4.72
08-04-2022,Vasai west mumbai MPCB,16.02,7.14,5.59,1.7,6.82,16.18,32.67,3.71,4.18
08-05-2022,Vasai west mumbai MPCB,17.66,913.11,89.92,1.19,86.7,20.93,30.92,3.9,11.1
08-06-2022,Vasai west mumbai MPCB,9.78,64.3,7.17,2.24,7.84,15.92,17.44,3.53,4.61
08-07-2022,Vasai west mumbai MPCB,18.01,NA,3.9,2.03,5.54,16.08,8.1,3.42,5.73
08-08-2022,Vasai west mumbai MPCB,10.72,NA,2.32,2.81,4.78,13.11,9.04,2.3,4.23
08-09-2022,Vasai west mumbai MPCB,8.66,2,4.26,1.78,4.77,12.67,11.19,1.08,5.79
08-10-2022,Vasai west mumbai MPCB,10.59,22.48,52.23,3.08,46.52,12.49,11.06,1.11,4.93
08-11-2022,Vasai west mumbai MPCB,18.19,62.66,184.22,1.86,161.1,18.13,23.18,1.26,9.15
08-12-2022,Vasai west mumbai MPCB,16.47,50.45,101.31,1.53,59.33,14.83,17.48,1.13,7.47
8-13-2022,Vasai west mumbai MPCB,15.79,37.39,42.79,1.59,58.28,12.67,12.99,1.09,5.11
8-14-2022,Vasai west mumbai MPCB,13.56,45.96,61.68,3.26,67.16,12.67,14.57,1.07,4.59
8-15-2022,Vasai west mumbai MPCB,8.6,26.89,1.35,1.47,2.48,12.83,7.85,0.97,6.01
8-16-2022,Vasai west mumbai MPCB,8.7,23.15,1.53,0.92,1.84,12.86,10.65,1.01,8.87
8-17-2022,Vasai west mumbai MPCB,10.46,32.95,3.81,1.46,4.58,12.34,10.11,1.12,5.13
8-18-2022,Vasai west mumbai MPCB,10.77,25.99,3.19,1.92,4.79,12.14,11.3,1.25,6.17
8-19-2022,Vasai west mumbai MPCB,8.23,26.59,1.22,1.04,1.89,12.8,12.38,1.29,8.59
8-20-2022,Vasai west mumbai MPCB,8.45,27.69,3.75,2.35,5.87,17.13,12.73,1.34,5.24
8-21-2022,Vasai west mumbai MPCB,8.35,122.5,1.47,2.06,2.96,15.45,15.63,1.4,10.14
8-22-2022,Vasai west mumbai MPCB,6.57,22.93,4.03,2.04,4.68,13.32,17.4,1.43,11.6
8-23-2022,Vasai west mumbai MPCB,6.16,23.89,1.64,2.07,3.53,12.48,14.84,1.44,6.95
8-24-2022,Vasai west mumbai MPCB,7.3,83.8,1.22,3.44,4.3,12.26,14.25,1.47,9.2
8-25-2022,Vasai west mumbai MPCB,8.42,73.21,2.01,1.49,3.13,12.02,14.19,1.47,7.2
8-26-2022,Vasai west mumbai MPCB,14.81,103.34,4,2.96,6.53,11.61,15.03,1.69,6.62
8-27-2022,Vasai west mumbai MPCB,21.77,79.59,4.77,1.92,6.21,11.35,15.79,1.82,7.36
8-28-2022,Vasai west mumbai MPCB,17.17,170.83,4.3,4.31,8.48,11.18,16.53,1.83,4.59
8-29-2022,Vasai west mumbai MPCB,25.73,102.28,3.73,2.48,5.99,11.43,11.42,1.5,9.33
8-30-2022,Vasai west mumbai MPCB,30.66,187.75,15.94,7.71,23.36,13.09,7.72,1.23,5.14
8-31-2022,Vasai west mumbai MPCB,26.97,257.21,18.55,13.43,31.98,15.49,10.16,1.13,8.7
09-01-2022,Vasai west mumbai MPCB,17.48,80.68,16.23,13.82,30.05,13.96,7.53,1.11,11.18
09-02-2022,Vasai west mumbai MPCB,25.41,69.11,18.76,13.56,32.32,15.24,7.62,1.17,12.91
09-03-2022,Vasai west mumbai MPCB,24.89,NA,16.8,13.26,30.06,14.93,7.81,1.11,15.18
09-04-2022,Vasai west mumbai MPCB,15.41,2,17.49,13.08,30.56,15.19,8.44,1.11,7.22
09-05-2022,Vasai west mumbai MPCB,13.07,NA,17.84,12.47,30.31,14.37,7.97,1.13,6.67
09-06-2022,Vasai west mumbai MPCB,11.65,NA,19.19,13.68,32.87,16.18,8.03,1,5.54
09-07-2022,Vasai west mumbai MPCB,23.48,NA,47.82,16.76,63.09,35.94,10.28,0.88,9.12
09-08-2022,Vasai west mumbai MPCB,19.06,NA,69.96,17.65,85.72,33.81,12.64,0.89,7.36
09-09-2022,Vasai west mumbai MPCB,21.76,110.98,43.69,17.54,60.3,25.02,10.26,0.9,14.74
09-10-2022,Vasai west mumbai MPCB,17.15,NA,18.16,18.71,36.87,22.51,8.74,0.89,10.53
09-11-2022,Vasai west mumbai MPCB,26.13,663.89,19.61,20.62,40.22,21.97,8.4,0.95,16.5
09-12-2022,Vasai west mumbai MPCB,22.14,69.76,24.08,19.44,42.82,21.53,8.5,0.93,10.99
9-13-2022,Vasai west mumbai MPCB,16.32,118.76,23.86,19.34,42.4,21.1,8.45,0.9,8.28
9-14-2022,Vasai west mumbai MPCB,6,262.98,19.62,15.56,34.53,20.96,8.64,0.85,10.96
9-15-2022,Vasai west mumbai MPCB,5.59,224.22,23.59,13.93,36.53,20.23,8.46,0.84,14.36
9-16-2022,Vasai west mumbai MPCB,11.75,67.04,75.26,16.01,88.11,31.26,13.1,0.88,12.01
9-17-2022,Vasai west mumbai MPCB,6.43,NA,21.37,15.79,37.16,19.69,8.42,0.89,NA
9-18-2022,Vasai west mumbai MPCB,7.77,NA,18.35,16.84,35.19,19.25,8.16,0.86,NA
9-19-2022,Vasai west mumbai MPCB,17.28,NA,39.87,17.56,56.85,18.45,12.25,0.84,NA
9-20-2022,Vasai west mumbai MPCB,25.36,NA,34.37,18.2,51.84,19.18,7.97,0.98,NA
9-21-2022,Vasai west mumbai MPCB,17.61,NA,25.09,16.03,39.99,19.86,8.21,0.86,NA
9-22-2022,Vasai west mumbai MPCB,17.3,NA,26.11,16.91,43.02,18.3,8.28,0.84,NA
9-23-2022,Vasai west mumbai MPCB,14.08,42.16,18.35,15.87,34.22,19.92,6.32,0.85,8.71
9-24-2022,Vasai west mumbai MPCB,9.95,249.96,22.88,15.93,38.81,18.26,8.47,0.88,7.44
9-25-2022,Vasai west mumbai MPCB,16.54,58.6,23.74,16.15,39.88,17.61,8.85,0.91,6.71
9-26-2022,Vasai west mumbai MPCB,24.84,142.46,28.8,17.33,45.58,17.78,9.1,0.94,3.83
9-27-2022,Vasai west mumbai MPCB,34.27,60.21,31.03,15.61,46.64,16.71,9.7,0.96,4.77
9-28-2022,Vasai west mumbai MPCB,27.48,237.74,43.36,17.99,60.33,19.34,8.64,0.96,6.18
9-29-2022,Vasai west mumbai MPCB,35.53,NA,26.53,17.59,44.12,17.29,9.88,1,6.46
9-30-2022,Vasai west mumbai MPCB,31.92,59.4,20.33,15.27,35.58,19.86,10.33,0.95,5.39
10-01-2022,Vasai west mumbai MPCB,30.23,51.62,25.11,14.98,39.65,21.41,8.33,0.97,3.93
10-02-2022,Vasai west mumbai MPCB,16.97,125.21,27.35,13.56,40.9,19.13,8.47,0.96,NA
10-03-2022,Vasai west mumbai MPCB,20.39,115.33,34.13,13.57,47.12,19.74,10.76,0.95,2.04
10-04-2022,Vasai west mumbai MPCB,27.64,198.34,31.34,15.1,45.94,34.35,8.41,0.96,3.85
10-05-2022,Vasai west mumbai MPCB,24.69,166,18.2,15.4,33.6,26.4,9.16,0.93,4.25
10-06-2022,Vasai west mumbai MPCB,20.07,125.3,23,17.2,39.44,23.41,12.02,0.92,4.24
10-07-2022,Vasai west mumbai MPCB,22.54,445.52,20.05,20.61,40.66,16.86,10.18,0.93,6.6
10-08-2022,Vasai west mumbai MPCB,10.17,693.72,21.28,18.82,40.1,16.7,9.29,0.91,0.7
10-09-2022,Vasai west mumbai MPCB,10.5,243.8,21.06,17.54,38.6,16.17,7.61,0.9,1.78
10-10-2022,Vasai west mumbai MPCB,17.57,100.55,25.03,16.54,41.48,24.98,7.68,0.94,19.25
10-11-2022,Vasai west mumbai MPCB,21.89,42.78,24.5,15.63,39.68,26.92,8.05,0.82,6.42
10-12-2022,Vasai west mumbai MPCB,21.17,37.07,20.65,16.82,37.47,20.97,8.19,0.67,2.89
10-13-2022,Vasai west mumbai MPCB,23.64,43.1,22.26,17.53,39.78,18.74,8.27,0.77,3.03
10-14-2022,Vasai west mumbai MPCB,21.67,41.33,19.82,16.68,36.5,19.13,9.71,0.77,9.39
10-15-2022,Vasai west mumbai MPCB,16.78,43.04,19.79,16.8,36.59,17.67,8.46,0.63,6.95
10-16-2022,Vasai west mumbai MPCB,NA,NA,NA,NA,NA,NA,NA,NA,NA
10-17-2022,Vasai west mumbai MPCB,25.04,50.74,55.97,17.2,72.1,25.75,146.81,2.69,2.84
10-18-2022,Vasai west mumbai MPCB,25.88,46.67,28,19.07,46.11,22.1,2.55,2.01,4.88
10-19-2022,Vasai west mumbai MPCB,23.3,44.08,18.59,19.55,38.14,18.63,2.04,2.15,22.48
10-20-2022,Vasai west mumbai MPCB,37.4,66,28.09,20.15,47.13,17.89,2.6,2.57,8.64
10-21-2022,Vasai west mumbai MPCB,44.12,73.95,22.58,20.99,42.97,16.89,2.5,2.13,40.18
10-22-2022,Vasai west mumbai MPCB,34.87,58.92,16.78,22.56,39.34,18.27,1.46,0.67,43.15
10-23-2022,Vasai west mumbai MPCB,55,95.68,20.14,21.8,41.94,17.78,3.75,0.92,43.36
10-24-2022,Vasai west mumbai MPCB,50.71,113.42,18.16,21.55,39.71,18.31,2.61,0.86,51.34
10-25-2022,Vasai west mumbai MPCB,49.23,140.92,18.47,21.13,39.6,16.2,3.54,1,54.73
10-26-2022,Vasai west mumbai MPCB,49.87,102.08,17.68,21.89,39.57,15.28,1.19,0.84,47.93
10-27-2022,Vasai west mumbai MPCB,58.1,117.17,18.84,21.98,40.82,14.66,2.06,1.01,50.18
10-28-2022,Vasai west mumbai MPCB,51.1,95.38,16.1,23.29,39.39,13.44,1.11,0.73,52.33
10-29-2022,Vasai west mumbai MPCB,50.16,93.38,16.44,24.95,41.38,13.43,1.86,0.75,51.5
10-30-2022,Vasai west mumbai MPCB,41.66,89.75,16.27,24.91,41.18,14.04,7.12,0.68,52.33
10-31-2022,Vasai west mumbai MPCB,49.14,109.58,18.24,26.46,43.91,12.36,1.25,0.86,49.87
11-01-2022,Vasai west mumbai MPCB,68.03,114.99,16.02,32.78,48.79,8.25,1.09,0.95,53.13
11-02-2022,Vasai west mumbai MPCB,66.19,110.44,16.33,35.45,51.6,5.24,1.17,0.96,54.58
11-03-2022,Vasai west mumbai MPCB,63.99,123.6,29.67,34.38,62.63,5.84,1.58,1.08,48.28
11-04-2022,Vasai west mumbai MPCB,62.34,124.53,16.95,32.69,49.64,8.48,1.61,1.09,48.18
11-05-2022,Vasai west mumbai MPCB,50.4,119.19,18.85,30.99,49.84,8.69,1.08,1.16,46.34
11-06-2022,Vasai west mumbai MPCB,54.31,221.6,21.44,34.05,55.5,4.8,0.91,1.26,45.61
11-07-2022,Vasai west mumbai MPCB,56.82,120.44,17.18,33.99,51.17,5.7,2.98,1.16,50.93
11-08-2022,Vasai west mumbai MPCB,67.73,138.53,20.31,32.63,52.58,6.44,4.86,1.35,48.53
11-09-2022,Vasai west mumbai MPCB,72.46,154.39,18.81,34.6,52.82,5.18,2.2,1.39,55.77
11-10-2022,Vasai west mumbai MPCB,68.68,166.59,16.48,24.66,41.14,9.19,1.14,1.23,58.41
11-11-2022,Vasai west mumbai MPCB,72.1,138.98,17.2,16.9,33.42,11.84,1.18,1.12,47.64
11-12-2022,Vasai west mumbai MPCB,74.4,144.27,18.46,9.07,27.53,11.31,0.98,1.06,48.57
11-13-2022,Vasai west mumbai MPCB,81.68,144.64,17.17,9.3,26.47,11.55,1.22,1,51.24
11-14-2022,Vasai west mumbai MPCB,85.23,172.4,16.92,24.18,40.47,8.58,2.85,1.4,51.55
11-15-2022,Vasai west mumbai MPCB,74.2,180.02,16.79,18.83,35.62,11.38,1.13,1.41,50.25
11-16-2022,Vasai west mumbai MPCB,69.63,198.42,22.15,15.34,36.93,12.63,1.51,1.59,47.41
11-17-2022,Vasai west mumbai MPCB,57.6,123.18,17.94,23.76,40.96,9.12,5.57,1.07,48.83
11-18-2022,Vasai west mumbai MPCB,37.77,114.97,20.77,27.47,47.47,8.86,1.06,0.86,48.37
11-19-2022,Vasai west mumbai MPCB,53.81,143.17,18.93,26.31,44.8,9.58,2.72,1.27,42.99
11-20-2022,Vasai west mumbai MPCB,57.81,124.59,17.71,41.44,59.12,3.36,5.88,1.13,49.83
11-21-2022,Vasai west mumbai MPCB,74.97,152.48,17.37,40.92,58.29,4.83,7.42,1.08,51.33
11-22-2022,Vasai west mumbai MPCB,72.8,190.4,23.23,43.75,66.82,2.78,1.42,1.37,53.49
11-23-2022,Vasai west mumbai MPCB,78.33,196.97,17.82,42.1,59.69,2.71,2.52,1.42,51.28
11-24-2022,Vasai west mumbai MPCB,82.62,215.04,22.22,38.55,59.88,4.03,3.46,1.55,47.06
11-25-2022,Vasai west mumbai MPCB,NA,277,29.8,26.37,56.1,8.23,1.82,1.86,37.53
11-26-2022,Vasai west mumbai MPCB,92.48,225.13,16.09,43.05,58.31,3.94,139.84,2.02,56.63
11-27-2022,Vasai west mumbai MPCB,87.08,236,18.97,33.17,52.14,5.45,0.11,2.2,48
11-28-2022,Vasai west mumbai MPCB,43.25,184.38,17.94,15.83,33.37,12.13,1.4,1.66,40.15
11-29-2022,Vasai west mumbai MPCB,66.02,217.48,20.46,14.84,34.5,11.16,1.92,1.67,45.49
11-30-2022,Vasai west mumbai MPCB,71.01,225.27,25.92,18.49,43.02,11.23,13.8,1.66,46.47
12-01-2022,Vasai west mumbai MPCB,76.78,220.87,17.71,10.91,28.62,11.27,NA,1.58,49.8
12-02-2022,Vasai west mumbai MPCB,97.92,286.3,21.54,12.55,33.64,11.59,62.21,2.05,36.4
12-03-2022,Vasai west mumbai MPCB,73.26,261.51,17.9,11.32,29.22,11.41,0.05,1.79,47.56
12-04-2022,Vasai west mumbai MPCB,NA,277.47,15.87,12.91,28.78,11.51,22.49,1.93,47.73
12-05-2022,Vasai west mumbai MPCB,NA,265.5,17.04,10.67,27.72,11.24,19.79,1.8,51.53
12-06-2022,Vasai west mumbai MPCB,85,301.76,17.63,10.43,28.06,11.31,51.24,1.93,45.65
12-07-2022,Vasai west mumbai MPCB,NA,309.41,17.76,11.51,28.9,11.32,42.03,1.87,65.09
12-08-2022,Vasai west mumbai MPCB,85.7,284.27,17.17,13.49,30.66,11.08,2.29,1.71,5.1
12-09-2022,Vasai west mumbai MPCB,56.87,165.91,16.13,12.75,28.8,12.86,4.52,1.15,6.43
12-10-2022,Vasai west mumbai MPCB,66.63,238.11,22.07,12.03,31.49,12.39,4.75,1.43,NA
12-11-2022,Vasai west mumbai MPCB,60.73,226.37,19.37,11.28,30.65,11.32,2.34,1.62,NA
12-12-2022,Vasai west mumbai MPCB,77.22,202.03,28.89,8.86,30.44,14.23,3.55,1.52,NA
12-13-2022,Vasai west mumbai MPCB,48.56,155.7,17.26,12.39,29.65,12,2.36,1.42,NA
12-14-2022,Vasai west mumbai MPCB,53.52,162.77,19.38,20.66,39.71,9.97,2.37,1.5,NA
12-15-2022,Vasai west mumbai MPCB,54.84,151.2,12.98,25.4,38.35,17.75,2.35,1.5,NA
12-16-2022,Vasai west mumbai MPCB,60.2,168.66,30.35,23.3,47.09,27.84,2.59,1.45,NA
12-17-2022,Vasai west mumbai MPCB,67.45,166.74,8.27,16.82,24.63,23.21,2.53,1.67,NA
12-18-2022,Vasai west mumbai MPCB,68.53,156.95,6.15,15.1,20.85,21.56,4.96,1.55,NA
12-19-2022,Vasai west mumbai MPCB,43.97,125.32,5.34,15.68,20.78,21.34,2.35,1.25,NA
12-20-2022,Vasai west mumbai MPCB,65.2,157.29,5.68,14.58,20.25,21.15,2.75,1.61,NA
12-21-2022,Vasai west mumbai MPCB,73.67,215.64,23.88,11,33.43,23.1,3.39,2.14,NA
12-22-2022,Vasai west mumbai MPCB,72.24,212.75,6.01,10.95,16.87,21.12,2.35,2.13,NA
12-23-2022,Vasai west mumbai MPCB,56.83,218.51,5.82,11.86,17.07,21.14,2.4,1.88,NA
12-24-2022,Vasai west mumbai MPCB,42.22,136.14,4.65,12.49,17.15,20.9,2.35,1.31,NA
12-25-2022,Vasai west mumbai MPCB,64.97,NA,7.11,11.51,18.57,21.13,2.35,2.39,NA
12-26-2022,Vasai west mumbai MPCB,83.04,255.88,14.72,7.6,21.98,21.95,2.39,2.72,NA
12-27-2022,Vasai west mumbai MPCB,75.92,255.72,10.11,9.81,18.52,21.72,2.39,2.19,28.29
12-28-2022,Vasai west mumbai MPCB,74.28,231.47,10.76,11.42,19.67,21.75,2.39,1.89,26.29
12-29-2022,Vasai west mumbai MPCB,56.17,NA,8.96,11.3,19.35,21.65,2.34,2.03,23.15
12-30-2022,Vasai west mumbai MPCB,83.11,NA,16.14,10.42,23.51,22.07,2.43,2,33.08
12-31-2022,Vasai west mumbai MPCB,50.82,165.54,7.97,11.6,18.57,21.26,2.34,1.63,13.64
01-01-2023,Vasai west mumbai MPCB,71.08909091,164.0675,8.456736111,11.05767361,19.1271875,21.5234375,2.34125,1.677951389,22.065
01-02-2023,Vasai west mumbai MPCB,78.29466667,,11.81402174,9.400905797,20.03641304,21.43934783,2.380217391,1.799456522,28.45291667
01-03-2023,Vasai west mumbai MPCB,77.3853125,179.7945098,13.99152778,7.754513889,20.13041667,21.67697917,2.355208333,1.835520833,19.03395833
01-04-2023,Vasai west mumbai MPCB,73.93559524,201.3821429,13.28989583,12.79298611,23.02631944,21.16121528,3.2509375,2.001111111,27.73095238
01-05-2023,Vasai west mumbai MPCB,96.5990625,,13.65888889,10.81177083,23.8675,21.11197917,2.34,2.381597222,17.34452381
01-06-2023,Vasai west mumbai MPCB,71.4653125,200.0697619,13.58875,16.42333333,26.59857639,22.08809028,3.240763889,2.291770833,19.19083333
01-07-2023,Vasai west mumbai MPCB,82.21333333,176.6533333,11.20552083,19.19097222,29.23180556,21.17159722,2.34,2.327361111,10.7765
01-08-2023,Vasai west mumbai MPCB,62.77426471,156.0281944,16.20638889,6.671666667,22.20086806,21.53826389,2.34,1.991909722,4.850714286
01-09-2023,Vasai west mumbai MPCB,56.78054348,129.6089931,15.36701389,7.596458333,21.87010417,21.52291667,2.340625,2.207727273,24.6771875
01-10-2023,Vasai west mumbai MPCB,64.88130952,157.8327083,10.53135417,7.927881944,18.01489583,21.72215278,2.34,3.054861111,22.81815476
01-11-2023,Vasai west mumbai MPCB,70.04809524,180.0017708,32.62402174,37.20333333,69.64445652,29.17423913,2.603333333,3.5665625,30.09697917
01-12-2023,Vasai west mumbai MPCB,52.15078125,148.5591667,59.30802083,73.28947917,132.5989583,38.36743056,2.452986111,2.817222222,14.25458333
1-13-2023,Vasai west mumbai MPCB,52.461875,230.0311806,59.4165625,73.22625,132.643125,38.1440625,2.591805556,1.830277778,10.2796875
1-14-2023,Vasai west mumbai MPCB,54.95804348,238.9816667,59.22142361,73.17010417,132.3913889,38.12253472,2.924861111,1.842916667,14.48291667
1-15-2023,Vasai west mumbai MPCB,73.64884921,206.0160069,59.32381944,72.92,132.2449306,38.10576389,3.732291667,3.303784722,20.22989583
1-16-2023,Vasai west mumbai MPCB,79.194625,187.0382609,59.70233333,72.16988889,131.8701111,38.10572222,2.817048611,2.883159722,20.41079861
1-17-2023,Vasai west mumbai MPCB,79.18805556,214.7907292,11.59857143,15.98107143,26.22696429,17.5935119,3.237465278,2.869965278,32.6135119
1-18-2023,Vasai west mumbai MPCB,80.18708333,233.0255556,14.16354167,13.42201389,27.5640625,16.32965278,2.859791667,1.425451389,26.29232639
1-19-2023,Vasai west mumbai MPCB,71.74125,260.0915278,16.62631944,7.458055556,24.05902778,16.77621528,3.941041667,1.726805556,22.46746528
1-20-2023,Vasai west mumbai MPCB,51.24346154,218.0675,13.81083333,8.338854167,22.14875,17.564375,2.873402778,1.530520833,16.10510417
1-21-2023,Vasai west mumbai MPCB,65.61390625,177.3144792,13.31302083,8.430520833,21.74364583,17.69916667,2.917604167,1.073958333,18.06399306
1-22-2023,Vasai west mumbai MPCB,47.1878125,132.3642361,13.02125,8.404270833,21.42479167,17.76916667,2.909201389,0.521111111,18.12385417
1-23-2023,Vasai west mumbai MPCB,52.294375,123.1173958,13.07892361,8.568680556,21.64732639,17.70270833,2.981145833,0.538125,16.84767361
1-24-2023,Vasai west mumbai MPCB,72.09984848,139.2353125,13.39506944,8.135347222,21.530625,17.75302083,4.120729167,0.675763889,17.48986111
1-25-2023,Vasai west mumbai MPCB,82.18023148,165.1893403,13.26454861,8.228958333,21.49267361,17.81027778,3.011840278,0.728090278,23.07982639
1-26-2023,Vasai west mumbai MPCB,84.95761111,172.0848264,13.32472222,8.499618056,21.82409722,17.67006944,3.148402778,0.869131944,30.28298611
1-27-2023,Vasai west mumbai MPCB,83.37653846,164.8530833,16.86870833,9.891125,26.640625,17.76885965,4.811973684,1.200041667,12.86708333
1-28-2023,Vasai west mumbai MPCB,75.87839286,192.2393403,14.38440972,7.833611111,22.2178125,17.52333333,5.226423611,1.742222222,24.18673611
1-29-2023,Vasai west mumbai MPCB,79.83964286,139.3698188,14.23621528,7.872013889,22.04180556,17.598125,6.319756944,1.090416667,15.01524306
1-30-2023,Vasai west mumbai MPCB,75.00390152,133.0419444,14.50788194,6.9121875,21.40385417,17.65930556,5.822222222,1.034930556,16.37260417
1-31-2023,Vasai west mumbai MPCB,83.20904167,154.9749306,14.84052083,7.220625,22.054375,17.518125,5.628125,1.167534722,19.86888889
02-01-2023,Vasai west mumbai MPCB,68.73166667,140.1145833,17.28763889,11.44447917,28.55989583,17.54774306,5.826041667,1.141701389,17.52177083
