Timestamp,Year,Month,Day,Station,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),NO (µg/m³),NOx (ppb),NH3 (µg/m³),AQI 
10-Jun-21,2021,6,10,Chhatrapati_Shivaji_Intl._Airpo,9.21,31.45,12.84,9.62,0.19,12.75,56.72,66.33,6.32,31.45
11-Jun-21,2021,6,11,Chhatrapati_Shivaji_Intl._Airpo,11.91,34.73,16.93,7.6,0.56,32.71,69.89,76.1,5.47,34.73
12-Jun-21,2021,6,12,Chhatrapati_Shivaji_Intl._Airpo,7.79,26.98,15.34,7.62,0.26,34.84,48.52,56.14,2.47,26.98
13-Jun-21,2021,6,13,Chhatrapati_Shivaji_Intl._Airpo,12.19,41.01,16.52,9.72,0.16,37.66,40.97,50.68,2.7,41.01
14-Jun-21,2021,6,14,Chhatrapati_Shivaji_Intl._Airpo,21.4,73.42,16.81,7.6,0.17,32.54,39.63,47.22,8.55,73.42
15-Jun-21,2021,6,15,Chhatrapati_Shivaji_Intl._Airpo,16.94,54.12,20.42,8.37,0.31,30.46,55.97,62.15,8.23,54.12
16-Jun-21,2021,6,16,Chhatrapati_Shivaji_Intl._Airpo,18.82,47.52,12.17,19.53,0.42,30.2,46.66,65.92,7.41,47.52
17-Jun-21,2021,6,17,Chhatrapati_Shivaji_Intl._Airpo,24.12,71.43,5.34,26.91,0.32,30.48,25.58,52.48,11.34,71.43
18-Jun-21,2021,6,18,Chhatrapati_Shivaji_Intl._Airpo,31.02,103.69,4.76,12.92,0.24,30.5,20.12,32.59,91.38,102.46
19-Jun-21,2021,6,19,Chhatrapati_Shivaji_Intl._Airpo,18.99,57.83,11.18,5.9,0.16,30.66,75.49,80.27,17.49,57.83
20-Jun-21,2021,6,20,Chhatrapati_Shivaji_Intl._Airpo,49.79,175.51,10.31,5.31,0.1,31.11,54.34,59.65,13.24,150.34
21-Jun-21,2021,6,21,Chhatrapati_Shivaji_Intl._Airpo,38.67,128.59,8.03,8.63,0.25,30.97,53.6,59.9,10.68,119.06
22-Jun-21,2021,6,22,Chhatrapati_Shivaji_Intl._Airpo,27.35,105.77,5.32,7.48,0.24,31.29,36.71,44.2,13.68,103.8466667
23-Jun-21,2021,6,23,Chhatrapati_Shivaji_Intl._Airpo,27.74,105.46,12.03,5.2,0.15,30.93,64.24,68.75,16.92,103.64
24-Jun-21,2021,6,24,Chhatrapati_Shivaji_Intl._Airpo,22.01,72.76,14.71,1.36,0.16,31.06,60.44,61.34,15.72,72.76
25-Jun-21,2021,6,25,Chhatrapati_Shivaji_Intl._Airpo,16.55,52.2,14.3,4.56,0.31,30.83,93.59,96.23,11.29,52.2
26-Jun-21,2021,6,26,Chhatrapati_Shivaji_Intl._Airpo,24.62,85.11,15.14,7.64,0.34,31.77,77.25,84.88,9.03,85.11
27-Jun-21,2021,6,27,Chhatrapati_Shivaji_Intl._Airpo,20.1,62.09,11.86,1.84,0.21,31.94,66.11,66.51,9.61,62.09
28-Jun-21,2021,6,28,Chhatrapati_Shivaji_Intl._Airpo,16.73,62.51,10.87,14.26,0.36,31.44,36.16,49.27,7.99,62.51
29-Jun-21,2021,6,29,Chhatrapati_Shivaji_Intl._Airpo,16.22,53.87,10.81,7.36,0.34,32.47,61.57,68.93,8.05,53.87
30-Jun-21,2021,6,30,Chhatrapati_Shivaji_Intl._Airpo,17.39,56,14.46,7.54,0.31,31.32,72.29,77.43,18.37,56
01-Jul-21,2021,7,1,Chhatrapati_Shivaji_Intl._Airpo,15.55,62.74,16.96,3.07,0.28,31.47,97.69,96.09,16.2,62.74
02-Jul-21,2021,7,2,Chhatrapati_Shivaji_Intl._Airpo,15.65,61.68,15.76,4.1,0.01,31.24,50.7,54.11,14.33,61.68
03-Jul-21,2021,7,3,Chhatrapati_Shivaji_Intl._Airpo,17.06,67.28,12.19,7.67,0.06,31.56,46.25,53.92,10.33,67.28
04-Jul-21,2021,7,4,Chhatrapati_Shivaji_Intl._Airpo,16.75,67.02,10.95,9.39,0.07,31.77,57.58,62.09,8.94,67.02
05-Jul-21,2021,7,5,Chhatrapati_Shivaji_Intl._Airpo,21.42,83.21,10.44,7.42,0.15,31.36,60.77,61.75,10.32,83.21
06-Jul-21,2021,7,6,Chhatrapati_Shivaji_Intl._Airpo,24.51,93.51,11.64,24.79,0.34,31.39,61.29,79.63,7.53,93.51
07-Jul-21,2021,7,7,Chhatrapati_Shivaji_Intl._Airpo,24.29,95.8,12.12,25.04,0.27,30.9,57.95,82.99,3.93,95.8
08-Jul-21,2021,7,8,Chhatrapati_Shivaji_Intl._Airpo,19.99,61.66,12.84,24.72,0.3,31.25,80.51,105.23,2.13,61.66
09-Jul-21,2021,7,9,Chhatrapati_Shivaji_Intl._Airpo,18.73,65.33,13.86,30.59,0.3,33.03,76.57,106.82,1.78,65.33
10-Jul-21,2021,7,10,Chhatrapati_Shivaji_Intl._Airpo,14.88,50.35,15.69,27.35,0.29,31.61,75.04,102.38,2.57,50.35
11-Jul-21,2021,7,11,Chhatrapati_Shivaji_Intl._Airpo,9.22,34.61,19.41,24.7,0.19,33.42,60.5,85.21,3.18,34.61
12-Jul-21,2021,7,12,Chhatrapati_Shivaji_Intl._Airpo,10.29,29.72,13.29,21.92,0.13,33.04,43.32,62.28,3.51,29.72
13-Jul-21,2021,7,13,Chhatrapati_Shivaji_Intl._Airpo,11.37,48.26,11.65,1.74,0.25,31.6,1.3,2.79,1.35,48.26
14-Jul-21,2021,7,14,Chhatrapati_Shivaji_Intl._Airpo,10.67,28.86,15.89,1.08,0.29,30.65,1.37,1.9,79.54,28.86
15-Jul-21,2021,7,15,Chhatrapati_Shivaji_Intl._Airpo,7.57,27.38,14.18,2.79,0.27,27.56,0.02,1.3,78.44,27.38
16-Jul-21,2021,7,16,Chhatrapati_Shivaji_Intl._Airpo,9.49,28.74,15.99,5.91,0.28,1.1,52.98,63.43,4.65,28.74
17-Jul-21,2021,7,17,Chhatrapati_Shivaji_Intl._Airpo,8.37,25.1,16.99,20.545,0.27,0.64,3.86,102.590375,79.35,25.1
18-Jul-21,2021,7,18,Chhatrapati_Shivaji_Intl._Airpo,15.27,45.65,16.02,20.545,0.2,1.1,79.44746988,102.590375,79.48,45.65
19-Jul-21,2021,7,19,Chhatrapati_Shivaji_Intl._Airpo,15.72,46.56,16.72,20.545,0.3,21.42,0.05,102.590375,79.5,46.56
20-Jul-21,2021,7,20,Chhatrapati_Shivaji_Intl._Airpo,15.93,58.7,15.47,20.545,0.15,33.62,0.31,102.590375,79.47,58.7
21-Jul-21,2021,7,21,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
22-Jul-21,2021,7,22,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
23-Jul-21,2021,7,23,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
24-Jul-21,2021,7,24,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
25-Jul-21,2021,7,25,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
26-Jul-21,2021,7,26,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
27-Jul-21,2021,7,27,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
28-Jul-21,2021,7,28,Chhatrapati_Shivaji_Intl._Airpo,15.4125,56.8722619,11.17833333,20.545,1.309880952,12.25130952,79.44746988,102.590375,25.14583333,56.8722619
29-Jul-21,2021,7,29,Chhatrapati_Shivaji_Intl._Airpo,17.94,64.01,4.27,15.66,0.12,6.79,48.03,63.69,23.75,64.01
30-Jul-21,2021,7,30,Chhatrapati_Shivaji_Intl._Airpo,16.47,62.97,4.97,12.18,0.15,6.75,58.69,70.87,24.93,62.97
31-Jul-21,2021,7,31,Chhatrapati_Shivaji_Intl._Airpo,14.98,57.75,5.69,9.45,0.58,6.7,65.28,74.73,29.63,57.75
01-Aug-21,2021,8,1,Chhatrapati_Shivaji_Intl._Airpo,13.46,55.16,10.6,3.13,1.41,6.74,105.67,108.44,30.17,55.16
02-Aug-21,2021,8,2,Chhatrapati_Shivaji_Intl._Airpo,12.86,53.16,10.82,7.92,1.45,6.87,81.86,88.91,29.1,53.16
03-Aug-21,2021,8,3,Chhatrapati_Shivaji_Intl._Airpo,13.17,46.84,8.86,7.2,1.45,6.93,75.49,82.37,27.96,46.84
04-Aug-21,2021,8,4,Chhatrapati_Shivaji_Intl._Airpo,15.61,54.62,8.13,7.16,1.43,7.02,68.04,75.18,25.88,54.62
05-Aug-21,2021,8,5,Chhatrapati_Shivaji_Intl._Airpo,18.87,62.54,8.01,7.1,1.49,6.93,67.57,74.68,26.12,62.54
06-Aug-21,2021,8,6,Chhatrapati_Shivaji_Intl._Airpo,19.35,70.34,8.74,4.65,1.5,6.84,78.85,83.5,28.57,70.34
07-Aug-21,2021,8,7,Chhatrapati_Shivaji_Intl._Airpo,20.61,74.24,8.48,8.93,1.57,6.99,68.86,77.79,29.62,74.24
08-Aug-21,2021,8,8,Chhatrapati_Shivaji_Intl._Airpo,20.59,73.44,9.39,3.74,1.53,6.94,108.53,111.89,24.89,73.44
09-Aug-21,2021,8,9,Chhatrapati_Shivaji_Intl._Airpo,19.04,72.1,7.74,6.88,1.48,7.24,75.23,82.09,25.84,72.1
10-Aug-21,2021,8,10,Chhatrapati_Shivaji_Intl._Airpo,15.75,61.55,8.1,6.71,1.48,7.09,73.81,80.51,28.44,61.55
11-Aug-21,2021,8,11,Chhatrapati_Shivaji_Intl._Airpo,13.88,53.8,7.75,7.57,1.49,7.23,73.58,81.06,27.52,53.8
12-Aug-21,2021,8,12,Chhatrapati_Shivaji_Intl._Airpo,20.08,67.41,8.16,20.63,1.64,7.06,77.91,98.49,30.63,67.41
13-Aug-21,2021,8,13,Chhatrapati_Shivaji_Intl._Airpo,15.12,55.8,8.04,25.44,1.59,7.26,64.53,89.97,27.29,55.8
14-Aug-21,2021,8,14,Chhatrapati_Shivaji_Intl._Airpo,13.63,46.76,8,25.68,1.57,7.05,82.79,108.47,24.04,46.76
15-Aug-21,2021,8,15,Chhatrapati_Shivaji_Intl._Airpo,15.56,43.97,9.91,31.76,1.8,7.12,119.96,151.72,20.01,43.97
16-Aug-21,2021,8,16,Chhatrapati_Shivaji_Intl._Airpo,18.25,57.9,12.07,31.71,2,7.5,119.94,151.65,20.44,57.9
17-Aug-21,2021,8,17,Chhatrapati_Shivaji_Intl._Airpo,17.84,64.73,11.14,30.64,1.8,7.47,108.36,138.99,19,64.73
18-Aug-21,2021,8,18,Chhatrapati_Shivaji_Intl._Airpo,14.85,42.74,11.53,28.88,1.82,7.32,108.24,137.13,21.61,42.74
19-Aug-21,2021,8,19,Chhatrapati_Shivaji_Intl._Airpo,14.54,46.03,14.77,33.43,2.02,7.21,129.73,163.16,20.51,46.03
20-Aug-21,2021,8,20,Chhatrapati_Shivaji_Intl._Airpo,15.83,51.61,16.85,33.59,2.17,7.25,141.54,175.13,22.56,51.61
21-Aug-21,2021,8,21,Chhatrapati_Shivaji_Intl._Airpo,8.58,35.31,14.63,32.19,1.85,7.27,129.96,162.15,20.94,35.31
22-Aug-21,2021,8,22,Chhatrapati_Shivaji_Intl._Airpo,15.82,71.46,12.8,28.57,1.73,7.66,110.3,138.87,19.69,71.46
23-Aug-21,2021,8,23,Chhatrapati_Shivaji_Intl._Airpo,14.48,67.52,12.77,26.49,1.69,7.59,90.73,117.22,21.88,67.52
24-Aug-21,2021,8,24,Chhatrapati_Shivaji_Intl._Airpo,12.51,59.26,13.25,23.88,1.65,7.41,81.8,105.68,23.74,59.26
25-Aug-21,2021,8,25,Chhatrapati_Shivaji_Intl._Airpo,12.02,56.56,13.78,25.75,1.72,7.37,97.77,123.52,27.26,56.56
26-Aug-21,2021,8,26,Chhatrapati_Shivaji_Intl._Airpo,10.09,51.55,11.13,24.78,1.67,7.33,94.89,119.67,27.02,51.55
27-Aug-21,2021,8,27,Chhatrapati_Shivaji_Intl._Airpo,15.32,66,11.22,25.7,1.79,7.66,98.74,124.45,28.26,66
28-Aug-21,2021,8,28,Chhatrapati_Shivaji_Intl._Airpo,22.4,100.78,10.98,25.05,1.81,8.12,87.73,112.78,28.41,100.52
29-Aug-21,2021,8,29,Chhatrapati_Shivaji_Intl._Airpo,22.69,89.04,12.64,27.27,1.86,8.03,113.13,140.4,30.45,89.04
30-Aug-21,2021,8,30,Chhatrapati_Shivaji_Intl._Airpo,24.67,96.09,12.8,22.85,1.95,7.69,104.41,127.26,29.48,96.09
31-Aug-21,2021,8,31,Chhatrapati_Shivaji_Intl._Airpo,16.98,53.26,12.28,28.82,1.98,7.62,110.66,139.48,23.63,53.26
01-Sep-21,2021,9,1,Chhatrapati_Shivaji_Intl._Airpo,11.01,40.14,12.6,26.86,1.84,7.46,105.47,132.33,28.72,40.14
02-Sep-21,2021,9,2,Chhatrapati_Shivaji_Intl._Airpo,10.27,37.27,10.69,23.81,1.65,7.69,73.02,96.83,28.14,37.27
03-Sep-21,2021,9,3,Chhatrapati_Shivaji_Intl._Airpo,12.16,43.58,11.53,26.97,1.79,7.66,92.37,119.34,29.8,43.58
04-Sep-21,2021,9,4,Chhatrapati_Shivaji_Intl._Airpo,13.04,41.88,11.66,26.1,1.86,8.06,96.31,122.4,27.2,41.88
05-Sep-21,2021,9,5,Chhatrapati_Shivaji_Intl._Airpo,18.39,60.1,14.62,31.71,2.04,7.38,132.56,164.27,27.74,60.1
06-Sep-21,2021,9,6,Chhatrapati_Shivaji_Intl._Airpo,14.26,56.52,14.73,29.31,1.95,7.72,119,148.31,28.33,56.52
07-Sep-21,2021,9,7,Chhatrapati_Shivaji_Intl._Airpo,14.86,45.51,14.72,27.93,1.97,7.98,103.49,131.42,28.05,45.51
08-Sep-21,2021,9,8,Chhatrapati_Shivaji_Intl._Airpo,8.51,30.8,14,25.22,1.76,7.71,79.13,104.36,29.9,30.8
09-Sep-21,2021,9,9,Chhatrapati_Shivaji_Intl._Airpo,8.53,37.95,10.88,19.2,1.52,7.54,56.43,75.63,28.01,37.95
10-Sep-21,2021,9,10,Chhatrapati_Shivaji_Intl._Airpo,10.6,44.47,10.79,19.07,1.53,8.15,60.76,79.83,29.73,44.47
11-Sep-21,2021,9,11,Chhatrapati_Shivaji_Intl._Airpo,8.89,37.2,9.37,19,1.49,8.16,52,71.01,25.67,37.2
12-Sep-21,2021,9,12,Chhatrapati_Shivaji_Intl._Airpo,8.69,28.7,10.36,23.55,1.6,9.11,78.69,102.24,20.52,28.7
13-Sep-21,2021,9,13,Chhatrapati_Shivaji_Intl._Airpo,12.46,54.01,9.42,24.64,1.66,9.87,63.66,88.29,21.32,54.01
14-Sep-21,2021,9,14,Chhatrapati_Shivaji_Intl._Airpo,22.7,87.81,8.02,24.38,1.63,9.55,66.79,91.16,21.71,87.81
15-Sep-21,2021,9,15,Chhatrapati_Shivaji_Intl._Airpo,23.19,90.99,5.85,21.88,1.54,9.63,50.62,72.5,20.58,90.99
16-Sep-21,2021,9,16,Chhatrapati_Shivaji_Intl._Airpo,21.62,85.2,5.25,20.04,1.49,9.01,42.56,62.61,22.85,85.2
17-Sep-21,2021,9,17,Chhatrapati_Shivaji_Intl._Airpo,17.8,69.4,3.45,18.26,1.48,8.78,56.57,74.83,22.19,69.4
18-Sep-21,2021,9,18,Chhatrapati_Shivaji_Intl._Airpo,14.3,59.35,5,20.95,1.55,9.46,63.99,84.94,24.53,59.35
19-Sep-21,2021,9,19,Chhatrapati_Shivaji_Intl._Airpo,11.31,42.33,6.28,23.88,1.63,8.39,75.69,99.57,22.57,42.33
20-Sep-21,2021,9,20,Chhatrapati_Shivaji_Intl._Airpo,10.15,37.01,7.66,24.74,1.72,7.71,98.74,123.48,21.3,37.01
21-Sep-21,2021,9,21,Chhatrapati_Shivaji_Intl._Airpo,9.33,32.31,9.02,26.9,1.83,7.75,104.51,131.41,19.9,32.31
22-Sep-21,2021,9,22,Chhatrapati_Shivaji_Intl._Airpo,14.99,54.46,11.17,34.2,2.02,7.19,123.63,157.83,16.65,54.46
23-Sep-21,2021,9,23,Chhatrapati_Shivaji_Intl._Airpo,20.97,71.67,13.84,34.65,2.17,10.01,138.39,173.04,17.7,71.67
24-Sep-21,2021,9,24,Chhatrapati_Shivaji_Intl._Airpo,21.57,81.39,12.74,20.58,1.95,12.78,125.21,145.79,20.84,81.39
25-Sep-21,2021,9,25,Chhatrapati_Shivaji_Intl._Airpo,23.62,66.46,13.12,38.11,1.95,7.41,149.17,187.28,17.32,66.46
26-Sep-21,2021,9,26,Chhatrapati_Shivaji_Intl._Airpo,19.15,74.55,11.12,25.09,1.84,7.6,90.7,115.79,15.58,74.55
27-Sep-21,2021,9,27,Chhatrapati_Shivaji_Intl._Airpo,18.43,64.54,11.4,30.42,1.93,7.71,115.31,145.73,14.4,64.54
28-Sep-21,2021,9,28,Chhatrapati_Shivaji_Intl._Airpo,15.57,54.85,10.06,30.37,1.87,7.98,94.06,124.43,14.26,54.85
29-Sep-21,2021,9,29,Chhatrapati_Shivaji_Intl._Airpo,8.78,32.01,5.25,20.48,1.48,9.57,51.42,71.91,16.4,32.01
30-Sep-21,2021,9,30,Chhatrapati_Shivaji_Intl._Airpo,12.93,46.35,6.02,21.63,1.65,8.31,83.22,104.85,14.54,46.35
01-Oct-21,2021,10,1,Chhatrapati_Shivaji_Intl._Airpo,21.61,86.15,7.13,24.26,1.79,8.34,92.97,117.23,13.65,86.15
02-Oct-21,2021,10,2,Chhatrapati_Shivaji_Intl._Airpo,27.79,104.52,7.81,28.47,2,10.64,80.72,109.19,13.2,103.0133333
03-Oct-21,2021,10,3,Chhatrapati_Shivaji_Intl._Airpo,27.63,97.67,7.07,32.47,2.01,15.59,63.14,95.6,12.63,97.67
04-Oct-21,2021,10,4,Chhatrapati_Shivaji_Intl._Airpo,28.56,98.99,7.28,27.86,1.96,15.43,52.99,80.85,14.59,98.99
05-Oct-21,2021,10,5,Chhatrapati_Shivaji_Intl._Airpo,23.85,91.28,6.06,27.14,1.82,16.73,47.85,74.99,14.79,91.28
06-Oct-21,2021,10,6,Chhatrapati_Shivaji_Intl._Airpo,25.71,91.41,8.27,33,2,16.88,54,87,16.21,91.41
07-Oct-21,2021,10,7,Chhatrapati_Shivaji_Intl._Airpo,24.57,82.31,10.61,36.67,2.07,17.33,76.22,112.89,18.89,82.31
08-Oct-21,2021,10,8,Chhatrapati_Shivaji_Intl._Airpo,17.99,65.42,11.45,28.67,1.9,9.93,82.64,111.3,19.73,65.42
09-Oct-21,2021,10,9,Chhatrapati_Shivaji_Intl._Airpo,13.83,59.77,11.47,27.73,1.8,10.24,93.12,120.84,19.04,59.77
10-Oct-21,2021,10,10,Chhatrapati_Shivaji_Intl._Airpo,19.61,73.07,13,26.3,1.94,10.09,99.04,125.34,18.45,73.07
11-Oct-21,2021,10,11,Chhatrapati_Shivaji_Intl._Airpo,25.66,89.92,14.31,31.54,2.09,12.99,88.53,120.07,18.04,89.92
12-Oct-21,2021,10,12,Chhatrapati_Shivaji_Intl._Airpo,34.04,113.24,15.72,33.5,2.17,14.3,85.56,119.06,19.26,108.8266667
13-Oct-21,2021,10,13,Chhatrapati_Shivaji_Intl._Airpo,39.74,133.05,14.6,36.97,2.23,24.97,75.28,112.25,20.09,122.0333333
14-Oct-21,2021,10,14,Chhatrapati_Shivaji_Intl._Airpo,56.4,187.2,15.97,36.24,2.5,21.82,75.84,112.08,21.02,158.1333333
15-Oct-21,2021,10,15,Chhatrapati_Shivaji_Intl._Airpo,48.83,180.41,14.34,39.08,2.29,35.69,62.69,101.77,22.19,153.6066667
16-Oct-21,2021,10,16,Chhatrapati_Shivaji_Intl._Airpo,42.95,167.38,12.01,48.73,2.18,41.22,47.93,96.66,21.31,144.92
17-Oct-21,2021,10,17,Chhatrapati_Shivaji_Intl._Airpo,51.38,182.54,11.69,54.28,2.24,35.36,47.9,102.19,21.37,155.0266667
18-Oct-21,2021,10,18,Chhatrapati_Shivaji_Intl._Airpo,25.6,110.55,7.77,42.89,1.87,26.13,43.84,86.73,21.56,107.0333333
19-Oct-21,2021,10,19,Chhatrapati_Shivaji_Intl._Airpo,32.2,131.34,8.95,28.6,2.05,17.73,70.37,97.86,31.01,120.8933333
20-Oct-21,2021,10,20,Chhatrapati_Shivaji_Intl._Airpo,31.95,124.3,4.71,17.13,1.99,25.13,69.85,86.97,35.77,116.2
21-Oct-21,2021,10,21,Chhatrapati_Shivaji_Intl._Airpo,44.62,157.8,3.69,28.78,2.08,36.4,65.16,93.94,30.35,138.5333333
22-Oct-21,2021,10,22,Chhatrapati_Shivaji_Intl._Airpo,49.07,175.17,6.14,26.15,2.44,27.6,98.93,125.06,31.06,150.1133333
23-Oct-21,2021,10,23,Chhatrapati_Shivaji_Intl._Airpo,37.63,133.14,5.17,23.27,2.18,40.96,84.7,107.96,19.82,122.0933333
24-Oct-21,2021,10,24,Chhatrapati_Shivaji_Intl._Airpo,21.35,82.39,2.27,17.43,1.79,21.06,70.26,87.68,12.6,82.39
25-Oct-21,2021,10,25,Chhatrapati_Shivaji_Intl._Airpo,20.64,82.92,2.15,18.27,1.85,23.06,60.05,78.33,14.27,82.92
26-Oct-21,2021,10,26,Chhatrapati_Shivaji_Intl._Airpo,43.12,150.41,3.76,26.87,2.15,29.37,72.76,99.63,15.6,133.6066667
27-Oct-21,2021,10,27,Chhatrapati_Shivaji_Intl._Airpo,42.28,140.34,4.88,29,2.1,40.5,63.82,92.77,14.56,126.8933333
28-Oct-21,2021,10,28,Chhatrapati_Shivaji_Intl._Airpo,44.57,151.41,2.24,31.53,2.04,56.67,49.56,81.09,16,134.2733333
29-Oct-21,2021,10,29,Chhatrapati_Shivaji_Intl._Airpo,41.42,156.41,2.12,32.35,2.02,56.06,53.62,85.96,17.97,137.6066667
30-Oct-21,2021,10,30,Chhatrapati_Shivaji_Intl._Airpo,44.08,159.49,1.7,37.17,1.98,77.28,39.22,76.4,17.13,139.66
31-Oct-21,2021,10,31,Chhatrapati_Shivaji_Intl._Airpo,51.87,178.62,2.05,43.41,2.26,87.44,53.57,96.98,15.72,152.4133333
01-Nov-21,2021,11,1,Chhatrapati_Shivaji_Intl._Airpo,68.64,217.06,5.67,44.3,2.54,68.48,60.47,104.78,16.43,178.04
02-Nov-21,2021,11,2,Chhatrapati_Shivaji_Intl._Airpo,70.47,217.43,7.27,44.1,2.55,49.07,62.1,106.2,11.92,178.2866667
03-Nov-21,2021,11,3,Chhatrapati_Shivaji_Intl._Airpo,58.49,179.99,5.8,35.79,2.37,48.85,64.57,100.35,10.82,153.3266667
04-Nov-21,2021,11,4,Chhatrapati_Shivaji_Intl._Airpo,69.37,151.07,3.6,34.67,2.2,67.75,52.74,87.41,15.23,134.0466667
05-Nov-21,2021,11,5,Chhatrapati_Shivaji_Intl._Airpo,70.37,182.48,5.36,31.48,2.19,45.63,62.95,94.43,14.78,154.9866667
06-Nov-21,2021,11,6,Chhatrapati_Shivaji_Intl._Airpo,42.34,127.08,4.9,22.83,2.06,24.58,72.18,95.01,14.13,118.0533333
07-Nov-21,2021,11,7,Chhatrapati_Shivaji_Intl._Airpo,38.75,129.33,2.53,20.97,1.81,47.47,58.03,79,13.08,119.5533333
08-Nov-21,2021,11,8,Chhatrapati_Shivaji_Intl._Airpo,54,170.2,2.23,51.01,2.1,66.25,43.75,94.76,15.37,146.8
09-Nov-21,2021,11,9,Chhatrapati_Shivaji_Intl._Airpo,58.07,189.94,4.11,36.98,2.25,53.1,65.99,102.97,13.26,159.96
10-Nov-21,2021,11,10,Chhatrapati_Shivaji_Intl._Airpo,53.15,173.76,4.13,39.12,2.14,69.7,48.57,87.69,12.75,149.1733333
11-Nov-21,2021,11,11,Chhatrapati_Shivaji_Intl._Airpo,55.75,182.8,4.65,43.29,2.25,65.61,51,94.28,12.14,155.2
12-Nov-21,2021,11,12,Chhatrapati_Shivaji_Intl._Airpo,53.35,177.17,4.26,47.36,2.28,74.06,47.01,94.37,19.79,151.4466667
13-Nov-21,2021,11,13,Chhatrapati_Shivaji_Intl._Airpo,61.13,187.29,3.92,47.18,2.41,75.81,53.75,100.93,17.39,158.1933333
14-Nov-21,2021,11,14,Chhatrapati_Shivaji_Intl._Airpo,62.74,187.15,3.9,40.11,2.33,54.24,55.59,95.7,13.11,158.1
15-Nov-21,2021,11,15,Chhatrapati_Shivaji_Intl._Airpo,67.72,202.69,4.68,41.22,2.45,41.47,53.45,94.67,14.87,168.46
16-Nov-21,2021,11,16,Chhatrapati_Shivaji_Intl._Airpo,64.7,189.6,3.93,33.55,2.35,34.12,46.24,79.78,15.41,159.7333333
17-Nov-21,2021,11,17,Chhatrapati_Shivaji_Intl._Airpo,40.53,122.72,4.2,24.92,2.21,28.76,51.51,76.39,16.1,115.1466667
18-Nov-21,2021,11,18,Chhatrapati_Shivaji_Intl._Airpo,24.96,82.74,5.12,14.8,2.09,12.41,72.49,87.29,16.98,82.74
19-Nov-21,2021,11,19,Chhatrapati_Shivaji_Intl._Airpo,32.87,107.78,3.7,25.27,1.69,24.42,67.77,93.04,15.76,105.1866667
20-Nov-21,2021,11,20,Chhatrapati_Shivaji_Intl._Airpo,38.05,128.94,6.23,20.78,1.47,18.94,73.32,94.09,16.27,119.2933333
21-Nov-21,2021,11,21,Chhatrapati_Shivaji_Intl._Airpo,17.18,64.28,2.57,16.65,1.02,14.16,58.03,74.68,10.95,64.28
22-Nov-21,2021,11,22,Chhatrapati_Shivaji_Intl._Airpo,21.56,70.38,1.14,17.27,1.1,1.83,79.24,96.37,6.71,70.38
23-Nov-21,2021,11,23,Chhatrapati_Shivaji_Intl._Airpo,24.07,84.74,3.05,20.46,1.22,7.23,67.3,87.77,8.13,84.74
24-Nov-21,2021,11,24,Chhatrapati_Shivaji_Intl._Airpo,47.22,205.67,3.96,21.22,1.45,14.88,76.9,98.11,8.01,170.4466667
25-Nov-21,2021,11,25,Chhatrapati_Shivaji_Intl._Airpo,55.2,185.37,8.28,30.66,1.92,12.19,84.39,115.05,8.81,156.9133333
26-Nov-21,2021,11,26,Chhatrapati_Shivaji_Intl._Airpo,51.09,168.27,7.17,40.98,1.64,25.14,77.34,118.33,7.39,145.5133333
27-Nov-21,2021,11,27,Chhatrapati_Shivaji_Intl._Airpo,51.35,169.58,7.29,39.52,1.62,34.35,74.75,114.27,7.32,146.3866667
28-Nov-21,2021,11,28,Chhatrapati_Shivaji_Intl._Airpo,53.16,179.21,8.9,31.07,1.62,36.56,81.76,112.82,8.54,152.8066667
29-Nov-21,2021,11,29,Chhatrapati_Shivaji_Intl._Airpo,44.47,162.78,7.04,34.55,1.36,42.73,69.42,103.97,9.22,141.8533333
30-Nov-21,2021,11,30,Chhatrapati_Shivaji_Intl._Airpo,55.27,190.06,8.54,35.36,1.48,39.23,75.72,111.08,6.46,160.04
01-Dec-21,2021,12,1,Chhatrapati_Shivaji_Intl._Airpo,40.38,114.19,3.84,23.16,1.44,14.81,70.32,93.47,7.65,109.46
