Timestamp,Year,Month,Day,Station,PM2.5 (µg/m³),PM10 (µg/m³),SO2 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),NO (µg/m³),NOx (ppb),NH3 (µg/m³),AQI,AQI_Category
18-Jan-21,2021,1,18,Powai Mumabi MPCB,38.98,62.35,1.55,19.59,0.43,75.92,2.08,21.55,5.74,62,Satisfactory
19-Jan-21,2021,1,19,Powai Mumabi MPCB,55.41,88.41,4.84,30.63,0.58,75.81,2.52,33.12,5.99,88,Satisfactory
20-Jan-21,2021,1,20,Powai Mumabi MPCB,60.89,105.18,3.22,32.41,0.72,67.13,6.4,38.32,6.13,103,Moderate
21-Jan-21,2021,1,21,Powai Mumabi MPCB,87.57,135.83,5.84,29.25,0.72,98.67,2.41,31.6,6.51,124,Moderate
22-Jan-21,2021,1,22,Powai Mumabi MPCB,118.61,173.45,5.16,31.33,0.88,95.64,2.06,33.38,7.56,149,Moderate
23-Jan-21,2021,1,23,Powai Mumabi MPCB,94.63,135.24,5.68,30.08,0.76,91.98,4.33,34.01,7.72,123,Moderate
24-Jan-21,2021,1,24,Powai Mumabi MPCB,61.61,108.99,3.76,25.03,0.52,87.69,2.03,26.97,6.6,106,Moderate
25-Jan-21,2021,1,25,Powai Mumabi MPCB,84.21,184.62,3.92,33.13,0.78,73.66,3,36.04,7.37,156,Moderate
26-Jan-21,2021,1,26,Powai Mumabi MPCB,98.48,167.28,4.89,27.99,0.83,96.21,1.98,29.86,8,145,Moderate
27-Jan-21,2021,1,27,Powai Mumabi MPCB,93.73,142.55,3.75,28.06,0.83,92.69,2.43,30.35,8.03,128,Moderate
28-Jan-21,2021,1,28,Powai Mumabi MPCB,102.33,160.39,4.14,31.42,0.94,87.7,2.39,33.72,8.2,140,Moderate
29-Jan-21,2021,1,29,Powai Mumabi MPCB,85.11,145.43,3.95,31.33,0.86,84.06,3.71,34.91,7.56,130,Moderate
30-Jan-21,2021,1,30,Powai Mumabi MPCB,75.22,130.1,4.54,34.17,0.81,84.35,2.98,37.07,7.26,120,Moderate
31-Jan-21,2021,1,31,Powai Mumabi MPCB,61.59,111.79,5.62,28.37,0.63,90.64,1.56,29.89,7.48,108,Moderate
01-Feb-21,2021,2,1,Powai Mumabi MPCB,77.83,138.39,6.47,28.63,0.75,92.82,1.55,30.1,8.67,126,Moderate
02-Feb-21,2021,2,2,Powai Mumabi MPCB,71.67,128.53,6.6,30.79,0.72,84.62,2.46,33.13,8.62,119,Moderate
03-Feb-21,2021,2,3,Powai Mumabi MPCB,80.51,132.95,6.38,43.41,0.88,65.88,4.68,48.08,8.58,122,Moderate
04-Feb-21,2021,2,4,Powai Mumabi MPCB,72.61,123.07,7.17,21.42,0.69,108.48,1.88,23.29,7.85,115,Moderate
05-Feb-21,2021,2,5,Powai Mumabi MPCB,62.09,105.11,7.53,17.62,0.55,69.04,1.11,18.69,12.78,103,Moderate
06-Feb-21,2021,2,6,Powai Mumabi MPCB,50.84,93.89,8.14,20.07,0.46,73.38,1.22,21.24,9.18,94,Satisfactory
07-Feb-21,2021,2,7,Powai Mumabi MPCB,47.35,95.13,6.64,16.6,0.42,73.71,0.94,17.53,8.16,95,Satisfactory
08-Feb-21,2021,2,8,Powai Mumabi MPCB,53.96,93.78,7.02,27.25,0.51,78.16,1.53,26.98,7.62,94,Satisfactory
09-Feb-21,2021,2,9,Powai Mumabi MPCB,66.37,130.63,13.22,37.05,0.71,82.16,3.02,44.3,8.24,120,Moderate
10-Feb-21,2021,2,10,Powai Mumabi MPCB,77.89,142.86,10.77,41.45,0.84,75.28,4.17,45.49,9.78,129,Moderate
11-Feb-21,2021,2,11,Powai Mumabi MPCB,85.29,151.08,11.6,28.08,0.81,109.4,2.51,30.56,11.7,134,Moderate
12-Feb-21,2021,2,12,Powai Mumabi MPCB,85.28,163.95,17.77,39.8,0.9,104.8,3.64,43.41,11.16,143,Moderate
13-Feb-21,2021,2,13,Powai Mumabi MPCB,62.36,120.15,13.68,29.78,0.66,92.77,2.61,32.4,10.37,113,Moderate
14-Feb-21,2021,2,14,Powai Mumabi MPCB,57.58,101.85,10.87,20.67,0.6,91.06,2.52,23.19,10.11,101,Moderate
15-Feb-21,2021,2,15,Powai Mumabi MPCB,40.19,74.89,10.62,16.05,0.45,76.18,2.27,18.29,10.57,75,Satisfactory
16-Feb-21,2021,2,16,Powai Mumabi MPCB,35.77,59.41,7.53,12.2,0.41,52.22,4.69,16.79,10.6,59,Satisfactory
17-Feb-21,2021,2,17,Powai Mumabi MPCB,53.89,80.34,9.83,15.33,0.48,56.96,2.98,18.31,10.38,80,Satisfactory
18-Feb-21,2021,2,18,Powai Mumabi MPCB,99.95,152.13,13.13,31.06,0.69,59.1,5.56,36.59,11.52,135,Moderate
19-Feb-21,2021,2,19,Powai Mumabi MPCB,45.4,75.81,10.85,19.52,0.65,44.01,3.3,22.82,11.25,76,Satisfactory
20-Feb-21,2021,2,20,Powai Mumabi MPCB,47.19,87.37,12.43,19.29,0.67,29.83,4.08,23.36,11.75,87,Satisfactory
21-Feb-21,2021,2,21,Powai Mumabi MPCB,49.05,85.69,13.36,14.41,0.59,42.74,2.06,16.47,12.5,86,Satisfactory
22-Feb-21,2021,2,22,Powai Mumabi MPCB,58.17,101.75,14.72,20.29,0.75,50.39,2.65,22.83,12.65,101,Moderate
23-Feb-21,2021,2,23,Powai Mumabi MPCB,68.38,110.97,14.84,21.98,0.88,61.99,2.97,24.86,12.15,107,Moderate
24-Feb-21,2021,2,24,Powai Mumabi MPCB,81.91,134.86,13.74,26.33,1.08,46.6,5,31.13,12.62,123,Moderate
25-Feb-21,2021,2,25,Powai Mumabi MPCB,60.6,93.84,13.24,19.72,0.81,35.98,4.05,23.52,12.85,94,Satisfactory
26-Feb-21,2021,2,26,Powai Mumabi MPCB,40.81,82.62,12.08,15.21,0.62,27.87,3.75,18.73,12.43,83,Satisfactory
27-Feb-21,2021,2,27,Powai Mumabi MPCB,42.54,84.32,12.33,14.93,0.67,26.2,2.94,17.82,12.73,84,Satisfactory
28-Feb-21,2021,2,28,Powai Mumabi MPCB,54.67,94.61,12.35,13.64,0.74,26.53,2.81,16.41,13.07,95,Satisfactory
01-Mar-21,2021,3,1,Powai Mumabi MPCB,63.7,104.48,13.37,16.97,0.87,32.15,4.28,21.09,14.84,103,Moderate
02-Mar-21,2021,3,2,Powai Mumabi MPCB,55.46,98.5,13.3,17.4,0.88,26.2,4.27,21.67,16.86,99,Satisfactory
03-Mar-21,2021,3,3,Powai Mumabi MPCB,72.31,120.7,14.55,21.36,1.03,36.01,4.24,25.52,19.4,114,Moderate
04-Mar-21,2021,3,4,Powai Mumabi MPCB,83.88,137.23,15.04,21.79,1.24,26.76,6.37,28,17.69,125,Moderate
05-Mar-21,2021,3,5,Powai Mumabi MPCB,77.26,149.74,15.72,25.64,1.29,24.26,6.85,32.47,19.54,133,Moderate
06-Mar-21,2021,3,6,Powai Mumabi MPCB,64.48,140.12,13.64,17.93,1.04,20.77,6.75,24.59,17.66,127,Moderate
07-Mar-21,2021,3,7,Powai Mumabi MPCB,45.85,92.78,12.33,13.98,0.85,13.56,6.45,20.36,15.69,93,Satisfactory
08-Mar-21,2021,3,8,Powai Mumabi MPCB,33.63,68.31,11.23,18.55,0.87,28.68,4.91,23.4,16.8,68,Satisfactory
09-Mar-21,2021,3,9,Powai Mumabi MPCB,50.6,100.69,15.05,32.7,0.79,79.58,4.38,36.77,11.81,100,Satisfactory
10-Mar-21,2021,3,10,Powai Mumabi MPCB,59.28,116.41,16.7,37.17,0.95,97.21,7.01,44.16,11.05,111,Moderate
11-Mar-21,2021,3,11,Powai Mumabi MPCB,37.01,81,7.4,21.17,0.63,58.88,2.25,23.37,8.7,81,Satisfactory
12-Mar-21,2021,3,12,Powai Mumabi MPCB,28.27,63.77,5.2,18.35,0.65,53.32,3.49,21.78,6.73,64,Satisfactory
13-Mar-21,2021,3,13,Powai Mumabi MPCB,59.85,130.22,9.33,23.64,0.85,99.79,3.34,26.93,6.34,120,Moderate
14-Mar-21,2021,3,14,Powai Mumabi MPCB,68.24,140.3,15.29,32.32,0.99,97.12,2.99,35.18,7.52,127,Moderate
15-Mar-21,2021,3,15,Powai Mumabi MPCB,55.39,115.6,13.29,29.21,0.84,64.15,2.28,31.47,6.97,110,Moderate
16-Mar-21,2021,3,16,Powai Mumabi MPCB,43.24,91.47,7.03,19.72,0.5,61.82,1.31,20.98,7.61,91,Satisfactory
17-Mar-21,2021,3,17,Powai Mumabi MPCB,54.79,131.11,9.71,27.13,0.59,96.09,2.82,29.96,6.88,121,Moderate
18-Mar-21,2021,3,18,Powai Mumabi MPCB,55.92,133.19,11.01,38.73,0.63,90.46,11.31,50.04,6.05,122,Moderate
19-Mar-21,2021,3,19,Powai Mumabi MPCB,44.56,139.61,5.06,16.9,0.27,68.93,2.14,19.04,12.68,126,Moderate
20-Mar-21,2021,3,20,Powai Mumabi MPCB,47.08,185.34,1.76,15.13,0.2,52.73,2.53,17.66,9.06,157,Moderate
21-Mar-21,2021,3,21,Powai Mumabi MPCB,53.88,157.71,4.09,20.08,0.39,65.65,8.37,28.46,11.14,138,Moderate
22-Mar-21,2021,3,22,Powai Mumabi MPCB,56.59,125.75,3.12,22.7,0.49,63.4,4.52,27.21,10.68,117,Moderate
23-Mar-21,2021,3,23,Powai Mumabi MPCB,56.2,107.56,6.31,25.95,0.57,77.98,4.9,30.85,8.81,105,Moderate
24-Mar-21,2021,3,24,Powai Mumabi MPCB,73.61,134.77,10.14,32.2,0.77,86.36,3.33,35.49,9.09,123,Moderate
25-Mar-21,2021,3,25,Powai Mumabi MPCB,45.76,107.9,7.85,21.51,0.39,89.13,2.42,23.93,5.66,105,Moderate
26-Mar-21,2021,3,26,Powai Mumabi MPCB,57.61,139.4,9.07,33.37,0.67,82.33,3.6,36.97,8.38,126,Moderate
27-Mar-21,2021,3,27,Powai Mumabi MPCB,65.83,144.83,12.08,36.12,0.74,76.54,3.43,39.55,8.91,130,Moderate
28-Mar-21,2021,3,28,Powai Mumabi MPCB,78.98,162.19,7.32,37.11,0.86,67.73,5.88,42.99,13.25,141,Moderate
29-Mar-21,2021,3,29,Powai Mumabi MPCB,71.87,138.03,4.46,20.36,0.67,52.83,4.85,25.21,11.41,125,Moderate
30-Mar-21,2021,3,30,Powai Mumabi MPCB,22.51,65.62,1.34,13.82,0.23,40.03,3.43,17.26,10.98,66,Satisfactory
31-Mar-21,2021,3,31,Powai Mumabi MPCB,21.63,72.78,1.2,12.27,0.19,31.41,3.16,15.44,8.75,73,Satisfactory
01-Apr-21,2021,4,1,Powai Mumabi MPCB,42.69,160.62,1.4,14.09,0.27,30.45,4.72,18.81,8.99,140,Moderate
02-Apr-21,2021,4,2,Powai Mumabi MPCB,43.39,186.48,2.56,11.4,0.18,38.23,3.4,14.8,9.54,158,Moderate
03-Apr-21,2021,4,3,Powai Mumabi MPCB,34.39,135.73,2.45,12.96,0.2,33.9,3.11,16.07,8.14,124,Moderate
04-Apr-21,2021,4,4,Powai Mumabi MPCB,28.36,119.09,1.09,11.7,0.17,40.05,2.54,14.25,7.5,113,Moderate
05-Apr-21,2021,4,5,Powai Mumabi MPCB,22.08,88.16,0.81,9.29,0.16,28.96,2.55,11.84,7.35,88,Satisfactory
06-Apr-21,2021,4,6,Powai Mumabi MPCB,32.67,113.51,3.52,15.47,0.32,102.64,3.13,18.45,6.12,109,Moderate
07-Apr-21,2021,4,7,Powai Mumabi MPCB,30.57,98.33,1.98,11.98,0.22,59.67,2.08,14.06,5.57,98,Satisfactory
08-Apr-21,2021,4,8,Powai Mumabi MPCB,29.45,100.12,1.36,12.42,0.21,43.05,2.11,14.54,5.68,100,Satisfactory
09-Apr-21,2021,4,9,Powai Mumabi MPCB,33.58,125.08,1.51,13.51,0.26,46.74,2.42,15.93,6.63,117,Moderate
10-Apr-21,2021,4,10,Powai Mumabi MPCB,39.94,149.48,2.36,12.95,0.29,59.02,2.06,15.01,7.94,133,Moderate
11-Apr-21,2021,4,11,Powai Mumabi MPCB,33.42,104.28,2.77,11.21,0.28,60.32,2.08,13.26,7.89,103,Moderate
12-Apr-21,2021,4,12,Powai Mumabi MPCB,36.87,111.03,2.63,17.79,0.32,63.59,2.3,20.09,8.63,107,Moderate
13-Apr-21,2021,4,13,Powai Mumabi MPCB,37.02,106.51,4.05,17.69,0.38,72.11,2.52,20.21,7.92,104,Moderate
14-Apr-21,2021,4,14,Powai Mumabi MPCB,31.76,88.46,2.84,14,0.29,80.05,2.31,16.31,7.13,88,Satisfactory
15-Apr-21,2021,4,15,Powai Mumabi MPCB,33.66,79.67,2.42,12.69,0.31,70.24,2.76,15.45,8,80,Satisfactory
16-Apr-21,2021,4,16,Powai Mumabi MPCB,26.63,66.84,1.31,8.09,0.24,40.74,2.1,10.19,8.01,67,Satisfactory
17-Apr-21,2021,4,17,Powai Mumabi MPCB,23.42,63.6,1.22,7.8,0.22,36.85,2.19,10,8.01,64,Satisfactory
18-Apr-21,2021,4,18,Powai Mumabi MPCB,36.71,93.34,2.32,8.46,0.3,70.2,2.2,10.65,7.41,93,Satisfactory
19-Apr-21,2021,4,19,Powai Mumabi MPCB,32.51,92.24,1.5,10.12,0.24,46.21,2.72,12.83,6.25,92,Satisfactory
20-Apr-21,2021,4,20,Powai Mumabi MPCB,24.16,66.72,1.65,7.58,0.2,35.55,2.38,9.96,7.1,67,Satisfactory
21-Apr-21,2021,4,21,Powai Mumabi MPCB,20.24,64.13,1.56,6.57,0.2,32.1,2.23,8.68,6.11,64,Satisfactory
22-Apr-21,2021,4,22,Powai Mumabi MPCB,27.06,82.41,1.86,7.75,0.24,45.35,1.58,9.34,6.71,82,Satisfactory
23-Apr-21,2021,4,23,Powai Mumabi MPCB,22.34,74.14,1.64,7.82,0.2,46.4,1.53,9.35,5.55,74,Satisfactory
24-Apr-21,2021,4,24,Powai Mumabi MPCB,23.58,80.02,1.81,7.92,0.24,47.08,1.96,9.88,5.7,80,Satisfactory
25-Apr-21,2021,4,25,Powai Mumabi MPCB,29.57,92.86,2.66,9.22,0.3,57.25,1.67,10.86,5.96,93,Satisfactory
26-Apr-21,2021,4,26,Powai Mumabi MPCB,50.49,170.29,2.56,11.65,0.38,54.84,1.79,13.4,5.28,147,Moderate
27-Apr-21,2021,4,27,Powai Mumabi MPCB,43.85,195,2.45,11.81,0.29,48.83,1.8,13.6,6.66,163,Moderate
28-Apr-21,2021,4,28,Powai Mumabi MPCB,33.12,124.77,2.73,11.44,0.33,37.3,3.73,15.17,7.74,117,Moderate
29-Apr-21,2021,4,29,Powai Mumabi MPCB,22.72,73.37,2.69,8.77,0.28,32.4,2.29,11.07,8.41,73,Satisfactory
30-Apr-21,2021,4,30,Powai Mumabi MPCB,31.07,80.29,3.81,11.78,0.36,27.57,4.95,16.73,7.55,80,Satisfactory
01-May-21,2021,5,1,Powai Mumabi MPCB,23.73,65.58,2.79,7.47,0.3,37.95,1.78,9.2,7.68,66,Satisfactory
02-May-21,2021,5,2,Powai Mumabi MPCB,30.44,76.15,3.01,9.57,0.38,42.07,3.76,13.33,6.74,76,Satisfactory
03-May-21,2021,5,3,Powai Mumabi MPCB,44.75,95.4,5.36,15.5,0.51,69.17,2.1,17.54,7.23,95,Satisfactory
04-May-21,2021,5,4,Powai Mumabi MPCB,28.23,73.05,3.58,9.95,0.35,40.82,2.48,12.42,5.45,73,Satisfactory
05-May-21,2021,5,5,Powai Mumabi MPCB,25.23,62.22,3.59,5.84,0.27,32.91,1.88,7.71,5.77,62,Satisfactory
06-May-21,2021,5,6,Powai Mumabi MPCB,22.95,60.48,3.69,6.11,0.27,19.97,2.53,8.64,5.58,60,Satisfactory
07-May-21,2021,5,7,Powai Mumabi MPCB,26.19,67.43,3.94,7.47,0.32,26.13,2.56,10.02,6.15,67,Satisfactory
08-May-21,2021,5,8,Powai Mumabi MPCB,22.87,59.93,3.89,5.98,0.31,24.72,2.28,8.26,5.99,60,Satisfactory
09-May-21,2021,5,9,Powai Mumabi MPCB,17.8,63.47,3.61,5.82,0.25,30.86,1.88,7.7,5.6,63,Satisfactory
10-May-21,2021,5,10,Powai Mumabi MPCB,13.77,48,3.2,4.57,0.24,20.39,1.72,6.29,6.08,48,Good
11-May-21,2021,5,11,Powai Mumabi MPCB,17.46,38.22,3.05,3.84,0.24,15.99,1.89,5.73,5.78,38,Good
12-May-21,2021,5,12,Powai Mumabi MPCB,16.38,42.3,2.73,4.89,0.24,23.15,1.31,6.19,5.69,42,Good
13-May-21,2021,5,13,Powai Mumabi MPCB,16.04,61.16,2.93,5.23,0.27,23.56,1.95,7.19,5.16,61,Satisfactory
14-May-21,2021,5,14,Powai Mumabi MPCB,17.82,60.45,3.38,4.85,0.27,32.16,1.21,6.06,4.86,60,Satisfactory
15-May-21,2021,5,15,Powai Mumabi MPCB,43.97,104.59,5.26,10.18,0.47,58.49,1.41,11.59,5.58,103,Moderate
16-May-21,2021,5,16,Powai Mumabi MPCB,18.71,48.06,4.22,11.11,0.34,37.04,3.1,14.2,4.3,48,Good
17-May-21,2021,5,17,Powai Mumabi MPCB,26.17,25.4,3.92,7.2,0.23,27.95,1.32,8.52,5.51,25,Good
18-May-21,2021,5,18,Powai Mumabi MPCB,26.17,46.85,4.88,9.25,0.27,12.7,2.78,12.02,4.89,47,Good
19-May-21,2021,5,19,Powai Mumabi MPCB,26.17,35.9,5.06,13.03,0.42,23.07,2.13,15.16,5.33,36,Good
20-May-21,2021,5,20,Powai Mumabi MPCB,26.17,78.39,5.25,11.51,0.49,19.43,5.29,16.8,8.21,78,Satisfactory
21-May-21,2021,5,21,Powai Mumabi MPCB,26.17,78.39,5.23,7.71,0.37,15.04,4.6,12.31,9.96,78,Satisfactory
22-May-21,2021,5,22,Powai Mumabi MPCB,29.34,104.59,4.07,6.79,0.33,29.37,2.26,8.94,10.2,103,Moderate
23-May-21,2021,5,23,Powai Mumabi MPCB,24.52,75.89,2.39,5.4,0.28,32.32,0.53,5.83,5,76,Satisfactory
24-May-21,2021,5,24,Powai Mumabi MPCB,22.19,66.99,2.6,5,0.27,19.02,1.29,6.24,21.82,67,Satisfactory
25-May-21,2021,5,25,Powai Mumabi MPCB,24.74,76.66,2.51,4,0.27,28.47,0.93,4.9,12.51,77,Satisfactory
26-May-21,2021,5,26,Powai Mumabi MPCB,20.4,66.95,2.48,10.32,0.26,30.61,1.96,12.2,38.89,67,Satisfactory
27-May-21,2021,5,27,Powai Mumabi MPCB,16.62,58.02,2.51,5.36,0.25,32.99,1.12,6.46,11.73,58,Satisfactory
28-May-21,2021,5,28,Powai Mumabi MPCB,17.01,59.35,2.61,5.27,0.24,29.18,1.25,6.48,19.39,59,Satisfactory
29-May-21,2021,5,29,Powai Mumabi MPCB,18.72,55.68,2.45,5.03,0.27,15.38,1.29,6.3,8.36,56,Satisfactory
30-May-21,2021,5,30,Powai Mumabi MPCB,23.34,69.48,2.58,7.91,0.28,26.97,1.35,9.2,4.59,69,Satisfactory
31-May-21,2021,5,31,Powai Mumabi MPCB,25.13,58.34,3.94,15.22,0.5,12.68,7.37,22.58,25.42,58,Satisfactory
01-Jun-21,2021,6,1,Powai Mumabi MPCB,20.83,51.92,3.61,14.72,0.46,15.51,6.71,21.44,13.04,52,Satisfactory
02-Jun-21,2021,6,2,Powai Mumabi MPCB,20.96,41.43,3.88,15.87,0.48,15.81,3.85,19.71,8.46,41,Good
03-Jun-21,2021,6,3,Powai Mumabi MPCB,19.79,42.66,3.62,13.86,0.45,40.22,2.03,15.88,9.54,43,Good
04-Jun-21,2021,6,4,Powai Mumabi MPCB,19.47,41.97,3.76,16.55,0.45,35.57,2.92,19.46,9.71,42,Good
05-Jun-21,2021,6,5,Powai Mumabi MPCB,27.22,45,3.92,24.03,0.6,25.44,4.8,28.84,7.55,45,Good
06-Jun-21,2021,6,6,Powai Mumabi MPCB,18.25,78.39,3.46,11.27,0.39,26.53,4.4,15.55,5.97,78,Satisfactory
07-Jun-21,2021,6,7,Powai Mumabi MPCB,17.45,78.39,3.52,10.4,0.39,13.8,2.97,13.35,7.16,78,Satisfactory
08-Jun-21,2021,6,8,Powai Mumabi MPCB,19.73,78.39,3.92,12.09,0.47,11.6,10.22,22.25,16.16,78,Satisfactory
09-Jun-21,2021,6,9,Powai Mumabi MPCB,12.75,78.39,4.08,14.55,0.43,9.2,4.92,19.24,10.35,78,Satisfactory
10-Jun-21,2021,6,10,Powai Mumabi MPCB,15.95,78.39,4.18,15.63,0.45,11.28,5.08,20.7,10.49,78,Satisfactory
11-Jun-21,2021,6,11,Powai Mumabi MPCB,14.12,78.39,4.21,18.2,0.46,6.52,6.91,25.02,10.77,78,Satisfactory
12-Jun-21,2021,6,12,Powai Mumabi MPCB,10.28,78.39,4.19,12.02,0.44,15.24,3.89,15.92,7.46,78,Satisfactory
13-Jun-21,2021,6,13,Powai Mumabi MPCB,14,78.39,4.26,9.95,0.42,14.18,3.6,13.46,6.73,78,Satisfactory
14-Jun-21,2021,6,14,Powai Mumabi MPCB,22.67,78.39,4.27,6.09,0.38,14.26,2.66,8.71,5.11,78,Satisfactory
15-Jun-21,2021,6,15,Powai Mumabi MPCB,19.59,78.39,4.5,14.03,0.47,10.82,5.16,19.19,5.52,78,Satisfactory
16-Jun-21,2021,6,16,Powai Mumabi MPCB,19.78,78.39,4.88,18.3,0.56,9.4,9.48,27.7,5.72,78,Satisfactory
17-Jun-21,2021,6,17,Powai Mumabi MPCB,24.95,78.39,4.69,13.25,0.44,15.67,5.7,18.47,15.25,78,Satisfactory
18-Jun-21,2021,6,18,Powai Mumabi MPCB,34.15,78.39,4.78,8.37,0.41,19.17,1.9,10.23,7.07,78,Satisfactory
19-Jun-21,2021,6,19,Powai Mumabi MPCB,24.37,78.39,4.36,11.53,0.4,22.35,2.04,13.55,5.18,78,Satisfactory
20-Jun-21,2021,6,20,Powai Mumabi MPCB,51.98,78.39,4.34,7.43,0.38,19.59,1.54,8.94,4.81,78,Satisfactory
21-Jun-21,2021,6,21,Powai Mumabi MPCB,43.53,78.39,4.39,10.7,0.39,15.36,3.72,14.41,15.31,78,Satisfactory
22-Jun-21,2021,6,22,Powai Mumabi MPCB,28,99.68,4.26,5.87,0.26,17.03,1.76,7.56,7.5,100,Satisfactory
23-Jun-21,2021,6,23,Powai Mumabi MPCB,25.87,75.42,4.06,5.26,0.16,17.6,2.49,7.75,5.05,75,Satisfactory
24-Jun-21,2021,6,24,Powai Mumabi MPCB,23.99,53.04,5.04,9.87,0.27,17.48,4.67,14.54,2.16,53,Satisfactory
25-Jun-21,2021,6,25,Powai Mumabi MPCB,19.67,39.33,4.47,13.53,0.57,14.45,7.83,21.01,2.8,39,Good
26-Jun-21,2021,6,26,Powai Mumabi MPCB,30.74,63.53,4.86,7.69,0.84,16.03,12.12,19.65,1.91,64,Satisfactory
27-Jun-21,2021,6,27,Powai Mumabi MPCB,17.91,34.01,4.28,10.38,0.78,10.7,3.99,14.35,2.25,34,Good
28-Jun-21,2021,6,28,Powai Mumabi MPCB,22.99,39.5,4.88,10.03,0.8,16.14,3.21,13.13,2.19,40,Good
29-Jun-21,2021,6,29,Powai Mumabi MPCB,21.61,38.31,4.34,11.54,0.78,17.41,4.47,15.99,3.17,38,Good
30-Jun-21,2021,6,30,Powai Mumabi MPCB,22.72,43.7,4.7,11.05,0.84,9.66,11.43,22.48,3.34,44,Good
01-Jul-21,2021,7,1,Powai Mumabi MPCB,18,43.35,4.59,6.7,0.72,10.75,9.1,15.75,6.69,43,Good
02-Jul-21,2021,7,2,Powai Mumabi MPCB,15.93,48.72,4.13,4.88,0.59,15.83,2.44,7.31,5.18,49,Good
03-Jul-21,2021,7,3,Powai Mumabi MPCB,15.78,51.51,3.96,3.96,0.58,14.68,2.07,6.04,2.69,52,Satisfactory
04-Jul-21,2021,7,4,Powai Mumabi MPCB,18.36,50.25,4.11,3.7,0.62,11.84,3.7,7.4,2.52,50,Good
05-Jul-21,2021,7,5,Powai Mumabi MPCB,22.05,58.83,4.19,3.24,0.66,11.26,4.15,7.37,2.82,59,Satisfactory
06-Jul-21,2021,7,6,Powai Mumabi MPCB,23.51,64.84,4.4,3.7,0.71,8.91,6.89,10.57,2.88,65,Satisfactory
07-Jul-21,2021,7,7,Powai Mumabi MPCB,24.83,61.97,4.38,3.44,0.71,7.51,4.94,8.38,2.84,62,Satisfactory
08-Jul-21,2021,7,8,Powai Mumabi MPCB,19,37.53,4.68,8.54,0.79,6.49,10.44,18.97,2.7,38,Good
